FIPS,County,State,Population,Lat,Long_
22053,Jefferson Davis,Louisiana,31368,30.26896765,-92.81210004
22051,Jefferson,Louisiana,432493,29.74075478,-90.11115756
13165,Jenkins,Georgia,8676,32.79248718,-81.96040187
18079,Jennings,Indiana,27735,38.99588883,-85.62710784
46073,Jerauld,South Dakota,2013,44.06637798,-98.62965972
16053,Jerome,Idaho,24412,42.68891267,-114.2655033
17083,Jersey,Illinois,21773,39.08869046,-90.35393073
21113,Jessamine,Kentucky,54115,37.87119786,-84.58252003
20089,Jewell,Kansas,2879,39.78470589,-98.21820662
48247,Jim Hogg,Texas,5200,27.04453923,-98.6968187
48249,Jim Wells,Texas,40482,27.73103938,-98.0904705
17085,Jo Daviess,Illinois,21235,42.36542373,-90.21094405
5071,Johnson,Arkansas,26578,35.56759135,-93.46036368
13167,Johnson,Georgia,9643,32.70211082,-82.66166794
17087,Johnson,Illinois,12417,37.45939802,-88.88165419
18081,Johnson,Indiana,158167,39.48994426,-86.10149107
19103,Johnson,Iowa,151140,41.67169354,-91.58754744
20091,Johnson,Kansas,602401,38.88548175,-94.82250877
21115,Johnson,Kentucky,22188,37.85106355,-82.8264322
29101,Johnson,Missouri,54062,38.74719601,-93.80691168
31097,Johnson,Nebraska,5071,40.39257596,-96.26522753
47091,Johnson,Tennessee,17788,36.45523950000001,-81.84886538
48251,Johnson,Texas,175817,32.37877812,-97.36615819
56019,Johnson,Wyoming,8445,44.04057166,-106.5845174
37101,Johnston,North Carolina,209339,35.51745004,-78.36622717
40069,Johnston,Oklahoma,11085,34.31440473,-96.66011537
13169,Jones,Georgia,28735,33.02512137,-83.56019163
19105,Jones,Iowa,20681,42.12118609,-91.13139641
28067,Jones,Mississippi,68098,31.62257767,-89.16896899999998
37103,Jones,North Carolina,9419,35.02254606,-77.35870791
46075,Jones,South Dakota,903,43.96278565,-100.6940008
48253,Jones,Texas,20083,32.73997145,-99.87861576
41033,Josephine,Oregon,87487,42.3665549,-123.5561938
49023,Juab,Utah,12017,37.749444399999994,-112.75055559999998
30045,Judith Basin,Montana,2007,47.04581276,-110.2660688
2110,Juneau,Alaska,31974,58.45031811,-134.200436
55057,Juneau,Wisconsin,26687,43.92456975,-90.11120239
42067,Juniata,Pennsylvania,24763,40.53358749,-77.39975129999998
26077,Kalamazoo,Michigan,265066,42.24542231,-85.53038622
15005,Kalawao,Hawaii,86,21.188055600000002,-156.9666667
26079,Kalkaska,Michigan,18038,44.68512729,-85.09085699
27065,Kanabec,Minnesota,16337,45.9459309,-93.29275192
54039,Kanawha,West Virginia,178124,38.33860077,-81.52857054
27067,Kandiyohi,Minnesota,43199,45.1526059,-95.00586446
17089,Kane,Illinois,532403,41.93842729,-88.42861412
49025,Kane,Utah,7886,37.3744292,-111.8762902
17091,Kankakee,Illinois,109862,41.13746989,-87.86205334
48255,Karnes,Texas,15601,28.90705334,-97.85960149
15007,Kauai,Hawaii,72293,22.03935037,-159.5966786
48257,Kaufman,Texas,136154,32.599141700000004,-96.28734728
40071,Kay,Oklahoma,43538,36.81799745,-97.14421435
31099,Kearney,Nebraska,6495,40.50663314,-98.94877182
20093,Kearny,Kansas,3838,38.00017981,-101.321681
31101,Keith,Nebraska,8034,41.19930341,-101.6620164
28069,Kemper,Mississippi,9742,32.75462946,-88.64105766
2122,Kenai Peninsula,Alaska,58708,60.24429722,-151.53888840000005
17093,Kendall,Illinois,128990,41.59081014,-88.42869583
48259,Kendall,Texas,47431,29.94414155,-98.7113588
48261,Kenedy,Texas,404,26.92601662,-97.66413984
23011,Kennebec,Maine,122302,44.40759555,-69.76738544
55059,Kenosha,Wisconsin,169561,42.57639354,-88.04051686
10001,Kent,Delaware,180786,39.08646628,-75.56884914
24029,Kent,Maryland,19422,39.24976208,-76.04741541
26081,Kent,Michigan,656955,43.03197711,-85.54934642
44003,Kent,Rhode Island,164292,41.67106337,-71.57641596
48263,Kent,Texas,762,33.18104136,-100.7780939
21117,Kenton,Kentucky,166998,38.93950319,-84.53241199
19107,Keokuk,Iowa,10246,41.33649833,-92.1785067
6029,Kern,California,900202,35.34329425,-118.7277796
48265,Kerr,Texas,52600,30.06040006,-99.34930144
45055,Kershaw,South Carolina,66551,34.33988254,-80.58763164
2130,Ketchikan Gateway,Alaska,13901,55.57445008,-130.975561
55061,Kewaunee,Wisconsin,20434,44.51727459,-87.61468386
26083,Keweenaw,Michigan,2116,47.63197653,-88.41434263
31103,Keya Paha,Nebraska,806,42.87990694,-99.71343729
38043,Kidder,North Dakota,2480,46.97830064,-99.77507857
31105,Kimball,Nebraska,3632,41.19774275,-103.7148131
48267,Kimble,Texas,4337,30.48678918,-99.74856473
51097,King and Queen,Virginia,7025,37.71044922,-76.88689628
48269,King,Texas,272,33.61643847,-100.2558057
53033,King,Washington,2252782,47.49137892,-121.8346131
40073,Kingfisher,Oklahoma,15765,35.94530008,-97.94193268
51099,King George,Virginia,26836,38.26818502,-77.15852768
20095,Kingman,Kansas,7152,37.55909527,-98.13638678
46077,Kingsbury,South Dakota,4939,44.36956169,-97.4913945
6031,Kings,California,152940,36.07409056,-119.8159973
36047,Kings,New York,2559903,40.6501038,-73.9495823
51101,King William,Virginia,17148,37.70965316,-77.09384941
48271,Kinney,Texas,3667,29.34967888,-100.4186638
8061,Kiowa,Colorado,1406,39.343077,-104.45535
20097,Kiowa,Kansas,2475,37.55848695,-99.2856537
40075,Kiowa,Oklahoma,8708,34.91671958,-98.97720696
8063,Kit Carson,Colorado,7097,39.30497777,-102.6022199
53035,Kitsap,Washington,271473,47.63479026,-122.6436061
53037,Kittitas,Washington,47935,47.12521214,-120.679439
27069,Kittson,Minnesota,4298,48.77754106,-96.78317184
41035,Klamath,Oregon,68238,42.68762984,-121.64964609999998
48273,Kleberg,Texas,30680,27.42435506,-97.69894948
53039,Klickitat,Washington,22425,45.87325839,-120.7913598
21119,Knott,Kentucky,14806,37.35388197,-82.94981134
17095,Knox,Illinois,49699,40.93148779,-90.21330340000002
18083,Knox,Indiana,36594,38.68861576,-87.4194665
21121,Knox,Kentucky,31145,36.89225732,-83.85403396
23013,Knox,Maine,39772,44.11486325,-69.10529169
29103,Knox,Missouri,3959,40.12699751,-92.14780832
31107,Knox,Nebraska,8332,42.63758421,-97.89178836
39083,Knox,Ohio,62322,40.39830217,-82.42027563
47093,Knox,Tennessee,470313,35.99508821,-83.94635435
48275,Knox,Texas,3664,33.60519951,-99.7422906
2150,Kodiak Island,Alaska,12998,57.65529415,-153.7493579
27071,Koochiching,Minnesota,12229,48.24539665,-93.78352843
16055,Kootenai,Idaho,165697,47.67282258,-116.7020872
18085,Kosciusko,Indiana,79456,41.24521668,-85.86312322
19109,Kossuth,Iowa,14813,43.20405458,-94.20691791
2158,Kusilvak,Alaska,8314,62.15429159999999,-163.39678830000003
20099,Labette,Kansas,19618,37.19113093,-95.29849679
42069,Lackawanna,Pennsylvania,209674,41.43564672,-75.60379201
29105,Laclede,Missouri,35723,37.65896829,-92.5888493
27073,Lac qui Parle,Minnesota,6623,44.9973857,-96.17488219
55063,La Crosse,Wisconsin,118016,43.90632465,-91.11451093
5073,Lafayette,Arkansas,6624,33.24116713,-93.60677071
12067,Lafayette,Florida,8422,29.98484137,-83.18166636
28071,Lafayette,Mississippi,54019,34.35687874,-89.48490961
29107,Lafayette,Missouri,32708,39.06986886,-93.78076396
55065,Lafayette,Wisconsin,16665,42.66005229,-90.1317729
22055,Lafayette,Louisiana,244390,30.2049055,-92.06959876
22057,Lafourche,Louisiana,97614,29.52470226,-90.40976986
18087,LaGrange,Indiana,39614,41.64232188,-85.42674232
02164,Lake and Peninsula,Alaska,1592,57.0005556,-158.00055559999998
6033,Lake,California,64386,39.10124298,-122.7536244
8065,Lake,Colorado,8127,39.20278823,-106.3555697
12069,Lake,Florida,367118,28.76202069,-81.7125123
17097,Lake,Illinois,696535,42.3224907,-88.00367925
18089,Lake,Indiana,485493,41.41874274,-87.38277575
26085,Lake,Michigan,11853,43.99050893,-85.802173
27075,Lake,Minnesota,10641,47.64270764,-91.44557998
30047,Lake,Montana,30458,47.64514965,-114.0898013
39085,Lake,Ohio,230149,41.69710807,-81.23676539
41037,Lake,Oregon,7869,42.79246693,-120.3850163
46079,Lake,South Dakota,12797,44.02193107,-97.12926365
47095,Lake,Tennessee,7016,36.34180170000001,-89.48921915
27077,Lake of the Woods,Minnesota,3740,48.77217001,-94.90274472
1075,Lamar,Alabama,13805,33.77995024,-88.09668032
13171,Lamar,Georgia,19077,33.07841647,-84.14263877
28073,Lamar,Mississippi,63343,31.20572971,-89.5077704
48277,Lamar,Texas,49859,33.66981763,-95.57404777
48279,Lamb,Texas,12893,34.06859623,-102.3516289
50015,Lamoille,Vermont,25362,44.60353043,-72.64356694
38045,LaMoure,North Dakota,4046,46.45681054,-98.53542355
48281,Lampasas,Texas,21428,31.19531316,-98.24206613
31109,Lancaster,Nebraska,319090,40.78416049,-96.68777155
42071,Lancaster,Pennsylvania,545724,40.03904563,-76.24770128
45057,Lancaster,South Carolina,98012,34.68270843,-80.70513032
51103,Lancaster,Virginia,10603,37.71889653,-76.46400482
32015,Lander,Nevada,5532,39.9332233,-117.0397075
20101,Lane,Kansas,1535,38.48119447,-100.4660754
41039,Lane,Oregon,382067,43.93727035,-122.847753
55067,Langlade,Wisconsin,19189,45.26271619,-89.07483625
13173,Lanier,Georgia,10423,31.03828570000001,-83.06472457
4012,La Paz,Arizona,21108,33.72854224,-113.9810029
26087,Lapeer,Michigan,87607,43.09052506,-83.22153148
8067,La Plata,Colorado,56221,37.28632032,-107.8429014
18091,LaPorte,Indiana,109888,41.54366008,-86.74072188
56021,Laramie,Wyoming,99500,41.30702520000001,-104.6887497
8069,Larimer,Colorado,356899,40.66671597,-105.4625784
21123,Larue,Kentucky,14398,37.54567114,-85.70138352
17099,LaSalle,Illinois,108669,41.34426129999999,-88.88633881
48283,La Salle,Texas,7520,28.34453111,-99.09908775
22059,LaSalle,Louisiana,14892,31.67884782,-92.15907765
8071,Las Animas,Colorado,14506,37.3153406,-104.0376458
6035,Lassen,California,30573,40.67311306,-120.59350990000002
16057,Latah,Idaho,40108,46.81587887,-116.7113698
40077,Latimer,Oklahoma,10073,34.87844729,-95.25215049
1077,Lauderdale,Alabama,92729,34.90171875,-87.65624729
28075,Lauderdale,Mississippi,74125,32.40419769,-88.66229662
47097,Lauderdale,Tennessee,25633,35.75893438,-89.63015909999999
21125,Laurel,Kentucky,60813,37.10975748,-84.11321779
13175,Laurens,Georgia,47546,32.46325233,-82.92221316
45059,Laurens,South Carolina,67493,34.48244419,-82.00490796
48285,Lavaca,Texas,20154,29.38508402,-96.93186692
1079,Lawrence,Alabama,32924,34.52041498,-87.31069453
5075,Lawrence,Arkansas,16406,36.04188196,-91.10867198
17101,Lawrence,Illinois,15678,38.71987914,-87.72884035
18093,Lawrence,Indiana,45370,38.84112637,-86.48361629
21127,Lawrence,Kentucky,15317,38.07136018,-82.72882223
28077,Lawrence,Mississippi,12586,31.55147224,-90.10841127
29109,Lawrence,Missouri,38355,37.10626634,-93.83293097
39087,Lawrence,Ohio,59463,38.59743452,-82.53466552
42073,Lawrence,Pennsylvania,85512,40.99206278,-80.33393706
46081,Lawrence,South Dakota,25844,44.35919441,-103.7929428
47099,Lawrence,Tennessee,44142,35.21675201,-87.39787695
35025,Lea,New Mexico,71070,32.79215361,-103.4123733
28079,Leake,Mississippi,22786,32.7536828,-89.52402044
20103,Leavenworth,Kansas,81758,39.20183497,-95.03620809
42075,Lebanon,Pennsylvania,141793,40.36680311,-76.45651841
1081,Lee,Alabama,164542,32.60154883,-85.35132246
5077,Lee,Arkansas,8857,34.78498904,-90.78383866
12071,Lee,Florida,770577,26.58410348,-81.88399313
13177,Lee,Georgia,29992,31.779330600000005,-84.14324253
17103,Lee,Illinois,34096,41.74583951,-89.29977132
19111,Lee,Iowa,33657,40.64181461,-91.48183025
21129,Lee,Kentucky,7403,37.59645942,-83.71513901
28081,Lee,Mississippi,85436,34.291877500000005,-88.68149954
37105,Lee,North Carolina,61779,35.47623147,-79.17569362
45061,Lee,South Carolina,16828,34.16393091,-80.25690731
48287,Lee,Texas,17239,30.31120597,-96.97045773
51105,Lee,Virginia,23423,36.70586667,-83.12606515
26089,Leelanau,Michigan,21761,44.94430054,-85.80150326
28083,Leflore,Mississippi,28183,33.55545125,-90.29900733
40079,Le Flore,Oklahoma,49853,34.89851864,-94.70392124
42077,Lehigh,Pennsylvania,369318,40.6154815,-75.59435245
16059,Lemhi,Idaho,8027,44.9438088,-113.9309747
26091,Lenawee,Michigan,98451,41.89475156,-84.06603727
37107,Lenoir,North Carolina,55949,35.24032589999999,-77.64245615
12073,Leon,Florida,293582,30.45955727,-84.27491114
48289,Leon,Texas,17404,31.29872538,-95.9936328
21131,Leslie,Kentucky,9877,37.09246661,-83.37999606
27079,Le Sueur,Minnesota,28887,44.37136597,-93.72844721
21133,Letcher,Kentucky,21553,37.12306748,-82.85346474
12075,Levy,Florida,41503,29.31829741,-82.74007147
30049,Lewis and Clark,Montana,69432,47.12610041,-112.394698
16061,Lewis,Idaho,3838,46.23315327,-116.434146
21135,Lewis,Kentucky,13275,38.53184419,-83.37735618
29111,Lewis,Missouri,9776,40.09673161,-91.72070156
36049,Lewis,New York,26296,43.7844157,-75.44903992
47101,Lewis,Tennessee,12268,35.52853208,-87.49022694
53041,Lewis,Washington,80707,46.57756476,-122.3925769
54041,Lewis,West Virginia,15907,38.9947249,-80.49988181
51678,Lexington,Virginia,7446,37.78258621,-79.44262866
45063,Lexington,South Carolina,298750,33.89665987,-81.27146426
12077,Liberty,Florida,8354,30.23766008,-84.8829258
13179,Liberty,Georgia,61435,31.82588896,-81.49251135
30051,Liberty,Montana,2337,48.56084317,-111.024307
48291,Liberty,Texas,88219,30.15152688,-94.81205615
39089,Licking,Ohio,176862,40.09136236,-82.48185785
1083,Limestone,Alabama,98915,34.81185586,-86.98310072
48293,Limestone,Texas,23437,31.5454767,-96.58095444
5079,Lincoln,Arkansas,13024,33.95317155,-91.74002806
8073,Lincoln,Colorado,5701,38.98749519,-103.5136649
13181,Lincoln,Georgia,7921,33.79201475,-82.45024131
16063,Lincoln,Idaho,5366,43.0012336,-114.1358773
20105,Lincoln,Kansas,2962,39.04549684,-98.20756994
21137,Lincoln,Kentucky,24549,37.45475628,-84.6565327
23015,Lincoln,Maine,34634,44.05996956,-69.54227124
27081,Lincoln,Minnesota,5639,44.41311883,-96.26688165
28085,Lincoln,Mississippi,34153,31.53288662,-90.45391915
29113,Lincoln,Missouri,59013,39.05345619,-90.95588181
30053,Lincoln,Montana,19980,48.54265777,-115.4046155
31111,Lincoln,Nebraska,34914,41.04658298,-100.7475374
32017,Lincoln,Nevada,5183,37.64268459,-114.8790388
35027,Lincoln,New Mexico,19572,33.74526079,-105.4586166
37109,Lincoln,North Carolina,86111,35.48508185,-81.21740317
40081,Lincoln,Oklahoma,34877,35.70270942,-96.8812462
41041,Lincoln,Oregon,49962,44.64252874,-123.869912
46083,Lincoln,South Dakota,61128,43.27841182,-96.7203905
47103,Lincoln,Tennessee,34366,35.13738622,-86.58910106
53043,Lincoln,Washington,10939,47.57705241,-118.4194388
54043,Lincoln,West Virginia,20409,38.172154,-82.07017953
55069,Lincoln,Wisconsin,27593,45.33737523,-89.73411273
56023,Lincoln,Wyoming,19830,42.26376367,-110.6563997
22061,Lincoln,Louisiana,46742,32.6003154,-92.6659741
19113,Linn,Iowa,226706,42.07923082,-91.59809485
20107,Linn,Kansas,9703,38.21267844,-94.84254089
29115,Linn,Missouri,11920,39.87001769,-93.10704106
41043,Linn,Oregon,129749,44.48899494,-122.5373154
48295,Lipscomb,Texas,3233,36.27783108,-100.2733151
9005,Litchfield,Connecticut,180333,41.7937534,-73.2451475
5081,Little River,Arkansas,12259,33.70375665,-94.23468591
48297,Live Oak,Texas,12207,28.35101362,-98.1246786
17105,Livingston,Illinois,35648,40.89188292,-88.55784752
21139,Livingston,Kentucky,9194,37.21137452,-88.34797529
26093,Livingston,Michigan,191995,42.60302282,-83.91297209
29117,Livingston,Missouri,15227,39.78110272,-93.54645978
36051,Livingston,New York,62914,42.72596275,-77.77966158
22063,Livingston,Louisiana,140789,30.44143993,-90.73061664
48299,Llano,Texas,21795,30.70645047,-98.68475262
5083,Logan,Arkansas,21466,35.21413234,-93.71951016
8075,Logan,Colorado,22409,40.7249637,-103.110817
17107,Logan,Illinois,28618,40.12581572,-89.36638784
20109,Logan,Kansas,2794,38.91735806,-101.148475
21141,Logan,Kentucky,27102,36.85949479,-86.877635
31113,Logan,Nebraska,748,41.56650314,-100.4817851
38047,Logan,North Dakota,1850,46.45729487,-99.47719806
39091,Logan,Ohio,45672,40.38996525,-83.76784341
40083,Logan,Oklahoma,48011,35.91899576,-97.44352845
54045,Logan,West Virginia,32019,37.8299889,-81.93528571
13183,Long,Georgia,19559,31.75218791,-81.74952375
5085,Lonoke,Arkansas,73309,34.75392199,-91.88742357
39093,Lorain,Ohio,309833,41.29553751,-82.15083537
35028,Los Alamos,New Mexico,19369,35.86631386,-106.3134985
6037,Los Angeles,California,10039107,34.30828379,-118.2282411
47105,Loudon,Tennessee,54068,35.73939663,-84.31145275
51107,Loudoun,Virginia,413538,39.08990083,-77.63481877
19115,Louisa,Iowa,11035,41.21842119,-91.26102611
51109,Louisa,Virginia,37591,37.97850256,-77.96274807
31115,Loup,Nebraska,664,41.91371961,-99.45440415
40085,Love,Oklahoma,10253,33.95273467,-97.23906784
48301,Loving,Texas,169,31.84947612,-103.5818571
1085,Lowndes,Alabama,9726,32.1597283,-86.65158371
13185,Lowndes,Georgia,117406,30.83568832,-83.27056716
28087,Lowndes,Mississippi,58595,33.47386518,-88.44191529999998
48303,Lubbock,Texas,310569,33.61008596,-101.8204789
19117,Lucas,Iowa,8600,41.02958964,-93.32780803
39095,Lucas,Ohio,428348,41.62101218,-83.65468618
26095,Luce,Michigan,6229,46.47227431,-85.54471223
13187,Lumpkin,Georgia,33610,34.57286511,-84.00425681
35029,Luna,New Mexico,23709,32.18179341,-107.75088259999998
51111,Lunenburg,Virginia,12196,36.94618528,-78.24133319
42079,Luzerne,Pennsylvania,317417,41.17823008,-75.98447579
42081,Lycoming,Pennsylvania,113299,41.34310539,-77.06629984
46085,Lyman,South Dakota,3781,43.89522709,-99.85201878
51680,Lynchburg,Virginia,82168,37.40021399,-79.19888138
48305,Lynn,Texas,5951,33.17657705,-101.8162849
19119,Lyon,Iowa,11755,43.38107862,-96.20926845
20111,Lyon,Kansas,33195,38.45576156,-96.15275715
21143,Lyon,Kentucky,8210,37.02080035,-88.07886257
27083,Lyon,Minnesota,25474,44.41327865,-95.83806103
32019,Lyon,Nevada,57510,39.01777974,-119.1870479
26097,Mackinac,Michigan,10799,46.07028979,-85.04980537
26099,Macomb,Michigan,873972,42.69158356,-82.92752801
1087,Macon,Alabama,18068,32.38759944,-85.69267724
13193,Macon,Georgia,12947,32.35207048,-84.04234127
17115,Macon,Illinois,104009,39.86064913,-88.96342505
29121,Macon,Missouri,15117,39.83049768,-92.56453089
37113,Macon,North Carolina,35858,35.14867843,-83.41696617
47111,Macon,Tennessee,24602,36.53157855,-86.00778595
17117,Macoupin,Illinois,44926,39.26119767,-89.92424028
6039,Madera,California,157327,37.21513971,-119.76655890000002
1089,Madison,Alabama,372909,34.76327133,-86.55069633
5087,Madison,Arkansas,16576,36.01038185,-93.72524943
12079,Madison,Florida,18493,30.44396917,-83.47398594
13195,Madison,Georgia,29880,34.12920917,-83.21218732
16065,Madison,Idaho,39907,43.78141028,-111.65384740000002
17119,Madison,Illinois,262966,38.83042506,-89.90422563
18095,Madison,Indiana,129569,40.16143691,-85.71964711
19121,Madison,Iowa,16338,41.33081904,-94.01554631
21151,Madison,Kentucky,92987,37.71659336,-84.27220275
28089,Madison,Mississippi,106272,32.63389156,-90.03513564
29123,Madison,Missouri,12088,37.47865134,-90.3467143
30057,Madison,Montana,8600,45.30080065,-111.9173017
31119,Madison,Nebraska,35099,41.91676024,-97.6005481
36053,Madison,New York,70941,42.91653905,-75.67266639
37115,Madison,North Carolina,21755,35.85402722,-82.71346418
39097,Madison,Ohio,44731,39.89381073,-83.40178317
47113,Madison,Tennessee,97984,35.61181957,-88.84076036
48313,Madison,Texas,14284,30.96694679,-95.93003775
51113,Madison,Virginia,13261,38.41531222,-78.28220331
22065,Madison,Louisiana,10951,32.36918118,-91.23973355
21153,Magoffin,Kentucky,12161,37.70820545,-83.0657714
19123,Mahaska,Iowa,22095,41.33521503,-92.64083907
27087,Mahnomen,Minnesota,5527,47.32557075,-95.80921485
39099,Mahoning,Ohio,228683,41.01631101,-80.77287029
40093,Major,Oklahoma,7629,36.31149996,-98.53467076
41045,Malheur,Oregon,30571,43.1937027,-117.6227395
51683,Manassas,Virginia,41085,38.7464321,-77.48509905
51685,Manassas Park,Virginia,17478,38.77058531,-77.44399307
12081,Manatee,Florida,403253,27.47196942,-82.31831044
26101,Manistee,Michigan,24558,44.33352407,-86.05626916
55071,Manitowoc,Wisconsin,78981,44.11946801,-87.80928853
55073,Marathon,Wisconsin,135692,44.89792533,-89.75863384
1091,Marengo,Alabama,18863,32.24767634,-87.78796182
4013,Maricopa,Arizona,4485414,33.34835867,-112.4918154
29125,Maries,Missouri,8697,38.16193985,-91.92249662
6041,Marin,California,258826,38.07122463,-122.7210631
55075,Marinette,Wisconsin,40350,45.38553432,-88.03324599999998
1093,Marion,Alabama,29709,34.13697363,-87.88704173
5089,Marion,Arkansas,16694,36.26844485,-92.68451899
12083,Marion,Florida,365579,29.21227113,-82.05803627
13197,Marion,Georgia,8359,32.3483402,-84.52733571
17121,Marion,Illinois,37205,38.64963204,-88.91899208
18097,Marion,Indiana,964582,39.78163624,-86.13826325
19125,Marion,Iowa,33253,41.33445101,-93.09934783
20115,Marion,Kansas,11884,38.35855394,-97.0985251
21155,Marion,Kentucky,19273,37.55218078,-85.26898542
28091,Marion,Mississippi,24573,31.23132643,-89.8209217
29127,Marion,Missouri,28530,39.80601912,-91.62203062
39101,Marion,Ohio,65093,40.58610662,-83.15736305
41047,Marion,Oregon,347818,44.90287942,-122.5815117
45067,Marion,South Carolina,30657,34.07859748,-79.36400756
47115,Marion,Tennessee,28907,35.12997174,-85.62265895
48315,Marion,Texas,9854,32.79868409,-94.3566123
54049,Marion,West Virginia,56072,39.50984542,-80.24244659
6043,Mariposa,California,17203,37.57978556,-119.9073334
45069,Marlboro,South Carolina,26118,34.59905577,-79.67561152
26103,Marquette,Michigan,66699,46.4338914,-87.64043701
55077,Marquette,Wisconsin,15574,43.81911946,-89.40073763
1095,Marshall,Alabama,96774,34.36975964,-86.30486727
17123,Marshall,Illinois,11438,41.0327901,-89.34510444
18099,Marshall,Indiana,46258,41.32467367,-86.26185087
19127,Marshall,Iowa,39369,42.03586837,-92.9990819
20117,Marshall,Kansas,9707,39.78359669,-96.52278974
21157,Marshall,Kentucky,31100,36.88007070000001,-88.32803576
27089,Marshall,Minnesota,9336,48.35825983,-96.37017407
28093,Marshall,Mississippi,35294,34.76216286,-89.50299462
40095,Marshall,Oklahoma,16931,34.02311222,-96.76855464
46091,Marshall,South Dakota,4935,45.75870838,-97.59855639
47117,Marshall,Tennessee,34375,35.45798777,-86.76420988
54051,Marshall,West Virginia,30531,39.86064362,-80.66591062
12085,Martin,Florida,161000,27.0772071,-80.43109784
18101,Martin,Indiana,10255,38.7099921,-86.80373186
21159,Martin,Kentucky,11195,37.79990579,-82.51247478
27091,Martin,Minnesota,19683,43.67429718,-94.55099908
37117,Martin,North Carolina,22440,35.84326734,-77.10860251
48317,Martin,Texas,5771,32.30600051,-101.9513518
51690,Martinsville,Virginia,12554,36.68212094,-79.86352771
17125,Mason,Illinois,13359,40.23917274,-89.91824452
21161,Mason,Kentucky,17070,38.59471935,-83.82151043
26105,Mason,Michigan,29144,43.99509218,-86.24988902
48319,Mason,Texas,4274,30.71780434,-99.22629416
53045,Mason,Washington,66768,47.35007586,-123.1863685
54053,Mason,West Virginia,26516,38.77071799,-82.02524219
17127,Massac,Illinois,13772,37.22078441,-88.71036614
48321,Matagorda,Texas,36643,28.81955746,-96.01230294
2170,Matanuska-Susitna,Alaska,108317,62.31305045,-149.5741743
51115,Mathews,Virginia,8834,37.44164146,-76.34098896
15009,Maui,Hawaii,167417,20.86399628,-156.56890969999995
47119,Maury,Tennessee,96387,35.6187413,-87.07462444
48323,Maverick,Texas,58722,28.7429195,-100.3157686
40097,Mayes,Oklahoma,41100,36.30179091,-95.23175116
40087,McClain,Oklahoma,40474,35.01123903,-97.44572302
30055,McCone,Montana,1664,47.64469406,-105.7944994
46087,McCook,South Dakota,5586,43.6742571,-97.36863144
45065,McCormick,South Carolina,9463,33.90161443,-82.30794338
21145,McCracken,Kentucky,65418,37.05350953,-88.70445755
21147,McCreary,Kentucky,17231,36.73874143,-84.48102924
48307,McCulloch,Texas,7984,31.1925468,-99.34682807
40089,McCurtain,Oklahoma,32832,34.11664328,-94.77222373
29119,McDonald,Missouri,22837,36.62869595,-94.34867205
17109,McDonough,Illinois,29682,40.45674722,-90.67775541
37111,McDowell,North Carolina,45756,35.67736232,-82.0482425
54047,McDowell,West Virginia,17624,37.38002939,-81.65083669
13189,McDuffie,Georgia,21312,33.47851918,-82.48252774
17111,McHenry,Illinois,307774,42.32451172,-88.45248227
38049,McHenry,North Dakota,5745,48.23104458,-100.6324822
13191,McIntosh,Georgia,14378,31.49683595,-81.40163426
38051,McIntosh,North Dakota,2497,46.11182017,-99.44145858
40091,McIntosh,Oklahoma,19596,35.37235506,-95.66599306
42083,McKean,Pennsylvania,40625,41.80938602,-78.56478358
38053,McKenzie,North Dakota,15024,47.74133370000001,-103.395905
35031,McKinley,New Mexico,71367,35.58007720000001,-108.262245
17113,McLean,Illinois,171517,40.48996987,-88.84621113
21149,McLean,Kentucky,9207,37.5301951,-87.26803443
38055,McLean,North Dakota,9450,47.60766714,-101.3182418
48309,McLennan,Texas,256623,31.55255453,-97.20217694
27085,McLeod,Minnesota,35893,44.82367677,-94.27287017
47107,McMinn,Tennessee,53794,35.42812616,-84.61520715
48311,McMullen,Texas,743,28.35251708,-98.56769164
47109,McNairy,Tennessee,25694,35.17468549,-88.5647812
20113,McPherson,Kansas,28542,38.39184858,-97.64769869
31117,McPherson,Nebraska,494,41.56797682,-101.0599362
46089,McPherson,South Dakota,2379,45.76626028,-99.22118798
20119,Meade,Kansas,4033,37.23859987,-100.364831
21163,Meade,Kentucky,28572,37.96163597,-86.21028219
46093,Meade,South Dakota,28332,44.56676791,-102.7162741
30059,Meagher,Montana,1862,46.59907074,-110.8898557
37119,Mecklenburg,North Carolina,1110356,35.24469268,-80.8317671
51117,Mecklenburg,Virginia,30587,36.67882005,-78.36131056
26107,Mecosta,Michigan,43453,43.64064262,-85.32463223
39103,Medina,Ohio,179746,41.11770589,-81.89986209999998
48325,Medina,Texas,51584,29.3557301,-99.11030298
27093,Meeker,Minnesota,23222,45.12328869,-94.52839455
39105,Meigs,Ohio,22907,39.09224872,-82.0305041
47121,Meigs,Tennessee,12422,35.51558739,-84.81482914
46095,Mellette,South Dakota,2061,43.58078848,-100.7563186
17129,Menard,Illinois,12196,40.02742725,-89.80246001
48327,Menard,Texas,2138,30.88990665,-99.8204794
6045,Mendocino,California,86749,39.4381191,-123.3911313
21165,Menifee,Kentucky,6489,37.94090733,-83.59985712
26109,Menominee,Michigan,22780,45.58038692,-87.55370409
55078,Menominee,Wisconsin,4556,45.00422544,-88.70950714
6047,Merced,California,277680,37.18922369,-120.7209035
17131,Mercer,Illinois,15437,41.20596782,-90.74290052
21167,Mercer,Kentucky,21933,37.81474237,-84.87488475
29129,Mercer,Missouri,3617,40.42212303,-93.5682959
